Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.0,0.05051204189658166,0.04971388442516243,0.05051204189658165,105600,0.0,0.0
1962-01-03,0.0,0.05062607015046992,0.050169977519263095,0.050398025661706924,126400,0.0,0.0
1962-01-04,0.0,0.050398012253883295,0.04994191974401475,0.04994191974401474,75200,0.0,0.0
1962-01-05,0.0,0.05005595192900158,0.04868767783045769,0.04868767783045769,201600,0.0,0.0
1962-01-08,0.0,0.0489156778920498,0.048117517567492926,0.04845958575606346,124800,0.0,0.0
1962-01-09,0.0,0.04914375767111778,0.04788950795725083,0.04914375767111778,182400,0.0,0.0
1962-01-10,0.0,0.04914375767111778,0.04845962079924863,0.04914375767111778,72000,0.0,0.0
1962-01-11,0.0,0.05051204607924801,0.04891573100422618,0.050398025661706924,112000,0.0,0.0
1962-01-12,0.0,0.05051199033398949,0.049827857622712406,0.050283946096897125,123200,0.0,0.0
1962-01-15,0.0,0.05039799867184124,0.04948581755161285,0.049485817551612854,91200,0.0,0.0
1962-01-16,0.0,0.04982787804543542,0.049029717407958535,0.04959983006119728,97600,0.0,0.0
1962-01-17,0.0,0.0500559460975901,0.0492577850818634,0.0492577850818634,150400,0.0,0.0
1962-01-18,0.0,0.04994191974401475,0.04891571799075025,0.04994191974401474,147200,0.0,0.0
1962-01-19,0.0,0.05005592206722144,0.049371785426083774,0.0497138537466526,123200,0.0,0.0
1962-01-22,0.0,0.04994191974401475,0.04948583088782605,0.04994191974401474,102400,0.0,0.0
1962-01-23,0.0,0.04994189838387619,0.04948580972275651,0.04959983006119728,121600,0.0,0.0
1962-01-24,0.0,0.04971389225400802,0.04937182366847992,0.04937182366847992,102400,0.0,0.0
1962-01-25,0.0,0.050055930295045736,0.04948581755161285,0.049485817551612854,136000,0.0,0.0
1962-01-26,0.0,0.05016995710035465,0.04948582391250426,0.04982789233326912,113600,0.0,0.0
1962-01-29,0.0,0.05016995065152499,0.0492577695312966,0.049485817551612854,193600,0.0,0.0
1962-01-30,0.0,0.05005592206722144,0.04948580941749948,0.0497138537466526,155200,0.0,0.0
1962-01-31,0.0,0.05051941048416215,0.049368627368636335,0.04982893913984299,225600,0.02976,0.0
1962-02-01,0.0,0.05097968503832817,0.05005905848049685,0.05097968503832817,326400,0.0,0.0
1962-02-02,0.0,0.05339632555842399,0.05074952577252831,0.053396325558423996,508800,0.0,0.0
1962-02-05,0.0,0.05316615775114112,0.05224553146730076,0.052475687116384506,208000,0.0,0.0
1962-02-06,0.0,0.052360629410267694,0.051555078826066844,0.05201539397239685,145600,0.0,0.0
1962-02-07,0.0,0.05362648661077463,0.051900313146105555,0.053051095455884933,292800,0.0,0.0
1962-02-08,0.0,0.05351143324000024,0.05328127741813659,0.0532812774181366,86400,0.0,0.0
1962-02-09,0.0,0.053856639077393284,0.053166168305566,0.05374155938625336,158400,0.0,0.0
1962-02-12,0.0,0.05454715342226073,0.053856685739707075,0.05431699752807617,126400,0.0,0.0
1962-02-13,0.0,0.054201893508434296,0.053626498538062076,0.054201893508434296,240000,0.0,0.0
1962-02-14,0.0,0.05408679693937301,0.05351140583563028,0.054086796939373016,116800,0.0,0.0
1962-02-15,0.0,0.05466223321310767,0.05397176184304469,0.05431699752807617,142400,0.0,0.0
1962-02-16,0.0,0.05489231819797366,0.05420185140735773,0.05477724224328995,155200,0.0,0.0
1962-02-19,0.0,0.0553526501099376,0.05477725909697102,0.05489233508706093,273600,0.0,0.0
1962-02-20,0.0,0.055007414764656516,0.05454709974177984,0.05489233508706093,187200,0.0,0.0
1962-02-21,0.0,0.05466220142871964,0.05431696594443196,0.05443204566836357,214400,0.0,0.0
1962-02-23,0.0,0.054432049284078736,0.05408681377685837,0.054201893508434296,172800,0.0,0.0
1962-02-26,0.0,0.05443202462577926,0.053856633603572845,0.053856633603572845,158400,0.0,0.0
1962-02-27,0.0,0.05431699752807618,0.053511450054675586,0.05431699752807617,294400,0.0,0.0
1962-02-28,0.0,0.05443202462577926,0.053856633603572845,0.053856633603572845,176000,0.0,0.0
1962-03-01,0.0,0.05420187663512407,0.052936014731887554,0.054086796939373016,161600,0.0,0.0
1962-03-02,0.0,0.05420187663512407,0.05397171724362196,0.054086796939373016,110400,0.0,0.0
1962-03-05,0.0,0.05408679693937301,0.05339632613987923,0.054086796939373016,107200,0.0,0.0
1962-03-06,0.0,0.0539717018437223,0.053511390567072555,0.053626466542482376,96000,0.0,0.0
1962-03-07,0.0,0.0543169767432169,0.05351142957806587,0.05351142957806587,204800,0.0,0.0
