Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-06-24,13.5214641110209,13.661041047189293,12.854986836470236,12.998052597045898,1675400,0.0,0.0
2011-06-27,12.80264791707936,13.242314429173028,12.767754341054925,13.137632369995117,895200,0.0,0.0
2011-06-28,13.37840168329288,13.95415502453965,13.155079594672566,13.504020690917969,4151800,0.0,0.0
2011-06-29,13.608703093360598,14.296117496081285,13.504021028094146,13.982069969177246,3695200,0.0,0.0
2011-06-30,14.191433109916407,14.655525386072227,14.020452725830799,14.446161270141602,3025600,0.0,0.0
2011-07-01,14.376375846482068,16.55027908153168,14.306587349288952,14.725317001342773,8334200,0.0,0.0
2011-07-05,14.728801727294922,15.004465482366266,14.533395586873311,14.728801727294922,11823000,0.0,0.0
2011-07-06,14.51594943737931,14.742761688099637,14.310074132159293,14.617142677307129,10983000,0.0,0.0
2011-07-07,14.721824995703825,15.095191878031391,14.55433342213578,14.57875919342041,16707600,0.0,0.0
2011-07-08,14.23679460320011,14.8648882282772,14.139091534951632,14.4496488571167,16417000,0.0,0.0
2011-07-11,14.233304797767603,14.233304797767603,13.78665937846543,13.992534637451172,9495200,0.0,0.0
2011-07-12,13.90878949750327,14.303093229257025,13.76223357453368,14.12513256072998,8011200,0.0,0.0
2011-07-13,14.139093986777088,14.39033201281628,13.692449790356038,13.943686485290527,11642800,0.0,0.0
2011-07-14,13.947175034690297,13.96462182202047,13.333038004273579,13.48308277130127,11528400,0.0,0.0
2011-07-15,13.608704041348357,13.772706798056596,13.294656492567642,13.664534568786621,9938400,0.0,0.0
2011-07-18,13.514486931680656,13.814576452651576,13.17252485672213,13.65057373046875,8311600,0.0,0.0
2011-07-19,13.699422854139968,13.936702836814797,13.654061483264087,13.866915702819824,6423000,0.0,0.0
2011-07-20,13.884367480662494,13.936707849986071,13.748280656874563,13.793642044067383,5449000,0.0,0.0
2011-07-21,13.793638358731567,14.041387499314137,13.64708376645581,13.992534637451172,7249200,0.0,0.0
2011-07-22,14.055346681411491,14.243775189505625,13.9262388508009,14.156539916992188,6645600,0.0,0.0
2011-07-25,14.39382117921452,14.69739958046681,14.184457039958748,14.435693740844727,8898600,0.0,0.0
2011-07-26,14.442666792788973,15.2556999063127,14.400794248351687,15.0219087600708,11324200,0.0,0.0
2011-07-27,15.01144333693446,15.10914639981454,14.645055520029771,14.676460266113281,6998400,0.0,0.0
2011-07-28,14.80556929669891,14.983528651786138,14.721822856531414,14.927698135375977,6654600,0.0,0.0
2011-07-29,14.777649761966881,15.56625711105378,14.64505314983355,15.280125617980957,10709600,0.0,0.0
2011-08-01,15.716312680475202,15.83495274710181,15.349924670074099,15.691886901855469,11518400,0.0,0.0
2011-08-02,15.53834893667752,15.667458120183577,14.74276354303083,14.770679473876953,10995600,0.0,0.0
2011-08-03,15.102167261249894,15.84192319877793,13.61567906811221,14.456626892089844,13413800,0.0,0.0
2011-08-04,14.205395247135531,14.205395247135531,12.991080089457897,13.406319618225098,15377800,0.0,0.0
2011-08-05,13.577297630290955,13.685469846365917,11.668589460083119,13.01899242401123,12348600,0.0,0.0
2011-08-08,12.296685782679264,12.561880450957839,10.286784165107349,11.281267166137695,16543000,0.0,0.0
2011-08-09,11.539479422165101,12.704942481931878,11.312667226777343,12.596770286560059,12054200,0.0,0.0
