Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1977-01-03,0.23152121685553287,0.23492594063282013,0.23152121685553287,0.23492594063282013,198400,0.0,0.0
1977-01-04,0.2349259752248015,0.2360608833176749,0.23227785634143014,0.23303446173667908,308800,0.0,0.0
1977-01-05,0.23303437372982103,0.23303437372982103,0.22546832263469696,0.22546832263469696,286400,0.0,0.0
1977-01-06,0.22546842203362413,0.22849484380588755,0.22546842203362413,0.22735993564128876,382400,0.0,0.0
1977-01-07,0.22735993564128879,0.22811654108435464,0.22584672475515707,0.22735993564128876,667200,0.0,0.0
1977-01-10,0.2273599524635914,0.22925146621120862,0.22546843871597416,0.22887316346168518,208000,0.0,0.0
1977-01-11,0.2288731535275777,0.23114296992619832,0.22622503439585365,0.22698163986206055,212800,0.0,0.0
1977-01-12,0.22622497138952968,0.22622497138952968,0.2224419451121128,0.22471176087856293,336000,0.0,0.0
1977-01-13,0.2247117399973305,0.23000797629356387,0.22433343740474238,0.23000797629356384,436800,0.0,0.0
1977-01-14,0.230008061726888,0.230008061726888,0.22698163986206052,0.22698163986206055,166400,0.0,0.0
1977-01-17,0.22698167055548227,0.22773827612400052,0.2254684594184457,0.22773827612400055,80000,0.0,0.0
1977-01-18,0.22698160204943113,0.22698160204943113,0.22622499670926635,0.22660329937934875,118400,0.0,0.0
1977-01-19,0.2269815762066147,0.2337910234928131,0.2269815762066147,0.2337910234928131,540800,0.0,0.0
1977-01-20,0.23379100221944485,0.23454760740462105,0.23000797629356387,0.23000797629356384,222400,0.0,0.0
1977-01-21,0.2300080717102555,0.2307646772093024,0.22887316346168518,0.22887316346168518,100800,0.0,0.0
1977-01-24,0.22925143265256695,0.23189955151159,0.22925143265256695,0.23152124881744385,299200,0.0,0.0
1977-01-25,0.23152133117492202,0.2326562396610736,0.23000811986005326,0.23189963400363922,182400,0.0,0.0
1977-01-26,0.23227785634143014,0.23416936982955253,0.23227785634143014,0.23303446173667908,124800,0.0,0.0
1977-01-27,0.23303445374093404,0.23303445374093404,0.23227784837164528,0.23265615105628967,124800,0.0,0.0
1977-01-28,0.23265615903905462,0.2349259752248015,0.23227785634143014,0.23303446173667908,368000,0.0,0.0
1977-01-31,0.23303445959402846,0.2349259730647592,0.23152124881744385,0.23152124881744385,633600,0.0,0.0
1977-02-01,0.23152119047478667,0.23379100606767675,0.23152119047478667,0.2322777956724167,208000,0.0,0.0
1977-02-02,0.2322777956724167,0.23416930866649174,0.23152119047478667,0.2322777956724167,745600,0.0,0.0
1977-02-03,0.23227793683235642,0.233412845318508,0.23152133117492202,0.23189963400363922,188800,0.0,0.0
1977-02-04,0.23265615214308424,0.23454766557514184,0.23265615214308424,0.2334127575159073,166400,0.0,0.0
1977-02-07,0.23341271093192575,0.2368174344301224,0.23341271093192575,0.23681743443012238,164800,0.0,0.0
1977-02-08,0.23946559403795206,0.2458967395334421,0.23946559403795206,0.2443835288286209,628800,0.0,0.0
1977-02-09,0.25119304835439443,0.25724589289305455,0.25119304835439443,0.25270625948905945,1396800,0.0,0.0
1977-02-10,0.2534628529046339,0.2553543667322804,0.2534628529046339,0.2549760639667511,851200,0.0,0.0
1977-02-11,0.2549760639667511,0.256110972263339,0.2527062473735753,0.2549760639667511,622400,0.0,0.0
1977-02-14,0.25346288084983826,0.25346288084983826,0.25119306400640684,0.25346288084983826,491200,0.0,0.0
1977-02-15,0.25346265884027597,0.2549758687438,0.2527060538885139,0.25421926379203796,342400,0.0,0.0
1977-02-16,0.25308445659843654,0.25308445659843654,0.2511929434698981,0.2519495487213135,326400,0.0,0.0
1977-02-17,0.2519494199424709,0.2519494199424709,0.24740979075431827,0.24740979075431824,281600,0.0,0.0
1977-02-18,0.24740979075431827,0.24740979075431827,0.24438337129554982,0.24740979075431824,564800,0.0,0.0
1977-02-22,0.24703169469649974,0.24703169469649974,0.24514018095456636,0.24589678645133972,307200,0.0,0.0
1977-02-23,0.24589678645133972,0.24778830019327308,0.24589678645133972,0.24589678645133972,129600,0.0,0.0
1977-02-24,0.24589675237827954,0.24665335777021272,0.24287033081054688,0.24287033081054688,587200,0.0,0.0
1977-02-25,0.24287033878255224,0.2455184577412405,0.2424920360741682,0.24324864149093628,200000,0.0,0.0
1977-02-28,0.24324869408463098,0.24514020803552236,0.24324869408463098,0.24362699687480927,275200,0.0,0.0
1977-03-01,0.24362685316545102,0.24665327370166779,0.2432485505984239,0.24665327370166779,198400,0.0,0.0
1977-03-02,0.24665331514905547,0.24967973619382916,0.24627501251845876,0.24930143356323242,174400,0.0,0.0
1977-03-03,0.2496798137076815,0.2542194466841848,0.2496798137076815,0.25157132744789124,188800,0.0,0.0
1977-03-04,0.2523278157938929,0.2583806569523671,0.2523278157938929,0.2572457492351532,635200,0.0,0.0
1977-03-07,0.2572459264619816,0.25800253212804625,0.2557327151298523,0.2557327151298523,289600,0.0,0.0
1977-03-08,0.25573264163503956,0.25913736615384925,0.2549760361864152,0.25648924708366394,401600,0.0,0.0
1977-03-09,0.25648924708366394,0.25648924708366394,0.2527062198405421,0.25648924708366394,233600,0.0,0.0
1977-03-10,0.25194959234760467,0.25194959234760467,0.2504363815827542,0.25119298696517944,561600,0.0,0.0
1977-03-11,0.25119298696517944,0.25270619773002995,0.2508146842739668,0.25119298696517944,480000,0.0,0.0
1977-03-14,0.25119308263920076,0.2519496883098008,0.2500581741333008,0.2500581741333008,204800,0.0,0.0
1977-03-15,0.2500581741333008,0.2515713854745008,0.2496798712980008,0.2500581741333008,390400,0.0,0.0
1977-03-16,0.2500581741333008,0.25081477980390077,0.2500581741333008,0.2500581741333008,632000,0.0,0.0
1977-03-17,0.2500580355927751,0.2519495487213135,0.2481665224642367,0.2519495487213135,361600,0.0,0.0
1977-03-18,0.2527062752353611,0.25459778927155396,0.2527062752353611,0.25346288084983826,528000,0.0,0.0
1977-03-21,0.25270610229998103,0.25270610229998103,0.24816647171974185,0.24816647171974182,355200,0.0,0.0
1977-03-22,0.24816659789048987,0.24892320337186333,0.2470316896684297,0.24778829514980316,172800,0.0,0.0
1977-03-23,0.24778838170090636,0.248544987446558,0.24400535297264828,0.24476195871829987,449600,0.0,0.0
1977-03-24,0.2428701937105215,0.2428701937105215,0.2406003788160306,0.2413569837808609,680000,0.0,0.0
1977-03-25,0.24135713872947093,0.24211374418003354,0.24022223055362704,0.24022223055362701,270400,0.0,0.0
1977-03-28,0.24022214243325932,0.24135705019278653,0.24022214243325932,0.24097874760627747,164800,0.0,0.0
1977-03-29,0.2413571279490161,0.2436269441993203,0.2413571279490161,0.24324864149093628,270400,0.0,0.0
1977-03-30,0.24324864149093628,0.24514015503285647,0.24287033878255224,0.24324864149093628,244800,0.0,0.0
1977-03-31,0.24324869408463098,0.2443836024551658,0.2428703912944527,0.24362699687480927,193600,0.0,0.0
1977-04-01,0.24362699687480927,0.24476190524534408,0.24362699687480927,0.24362699687480927,142400,0.0,0.0
1977-04-04,0.24362701009958984,0.24362701009958984,0.24211379885673523,0.24211379885673523,217600,0.0,0.0
1977-04-05,0.24211378571409617,0.24551851082570064,0.24211378571409617,0.24362699687480927,377600,0.0,0.0
1977-04-06,0.24362693314092707,0.2515712896563921,0.24362693314092707,0.25119298696517944,329600,0.0,0.0
1977-04-07,0.25119298696517944,0.2523278950388173,0.2504363815827542,0.25119298696517944,155200,0.0,0.0
1977-04-11,0.25119298696517944,0.2523278950388173,0.24892317081790374,0.25119298696517944,142400,0.0,0.0
1977-04-12,0.2515711464608709,0.25459756626791896,0.2515711464608709,0.25421926379203796,284800,0.0,0.0
1977-04-13,0.25421948432922364,0.26632517405918665,0.2534628787211009,0.2648119628429413,673600,0.0,0.0
1977-04-14,0.26481193115656404,0.2667034449505395,0.2617855090862033,0.26329872012138367,1228800,0.0,0.0
1977-04-15,0.2617854291774094,0.2617854291774094,0.2580024027442098,0.2595156133174896,420800,0.0,0.0
1977-04-18,0.2595157466436687,0.2617855636697067,0.25875914096832275,0.25875914096832275,497600,0.0,0.0
1977-04-19,0.25875898137886144,0.25875898137886144,0.2568674683570862,0.2568674683570862,508800,0.0,0.0
1977-04-20,0.2568674466627486,0.25875895952477174,0.2564891440903439,0.2572457492351532,819200,0.0,0.0
1977-04-21,0.2632985576176029,0.2693513980226052,0.2632985576176029,0.26405516266822815,1932800,0.0,0.0
1977-04-22,0.2640553256389738,0.2651902339153591,0.2602722980510229,0.26329872012138367,848000,0.0,0.0
1977-04-25,0.26329872012138367,0.2640553256389738,0.2617855090862033,0.26329872012138367,384000,0.0,0.0
1977-04-26,0.26329872012138367,0.2655685366741542,0.26329872012138367,0.26329872012138367,827200,0.0,0.0
1977-04-27,0.26329859255393573,0.26783822346003805,0.26329859255393573,0.267081618309021,411200,0.0,0.0
1977-04-28,0.26708177966730934,0.26746008247137065,0.2648119628429413,0.2648119628429413,961600,0.0,0.0
1977-04-29,0.264811805730555,0.2663250160490153,0.26405520057132487,0.26443350315093994,571200,0.0,0.0
1977-05-02,0.26443350315093994,0.264811805730555,0.2636768979917098,0.26443350315093994,163200,0.0,0.0
1977-05-03,0.26443346519354083,0.26556837276947876,0.26405516266822815,0.26405516266822815,348800,0.0,0.0
1977-05-04,0.26405535110538747,0.26708177346762685,0.26405535110538747,0.2659468650817871,488000,0.0,0.0
1977-05-05,0.2659467105824954,0.2685948286110551,0.2655684080069869,0.267081618309021,400000,0.0,0.0
1977-05-06,0.2670817813751373,0.2670817813751373,0.2655685701492158,0.2663251757621765,272000,0.0,0.0
1977-05-09,0.2659468712551253,0.2659468712551253,0.2648119628429413,0.2648119628429413,152000,0.0,0.0
1977-05-10,0.2648117655482372,0.27162121094804903,0.2648117655482372,0.2708646059036255,1332800,0.0,0.0
1977-05-11,0.2708647090847752,0.2712430117510948,0.27010810375213623,0.27010810375213623,360000,0.0,0.0
1977-05-12,0.27010796813482646,0.2708645730875851,0.26783815327655064,0.26935136318206787,232000,0.0,0.0
1977-05-13,0.2693514984194972,0.2712430117510948,0.2678382877542191,0.27010810375213623,174400,0.0,0.0
1977-05-16,0.27010815143585204,0.27351287603378294,0.2697298487027486,0.27237796783447266,934400,0.0,0.0
1977-05-17,0.27237781599247257,0.2735127235591079,0.2697296983369902,0.2708646059036255,473600,0.0,0.0
1977-05-18,0.2719996374779643,0.2738911509513855,0.2719996374779643,0.2738911509513855,614400,0.0,0.0
1977-05-19,0.27389115308012285,0.27578266656824524,0.2731345476848739,0.2754043638706207,451200,0.0,0.0
1977-05-20,0.2754043536891911,0.2761609590564691,0.2735128402709961,0.2735128402709961,422400,0.0,0.0
1977-05-23,0.2735130035430813,0.27464791227147584,0.2716214889957571,0.2727563977241516,267200,0.0,0.0
1977-05-24,0.2716211780403437,0.2716211780403437,0.26783815327655064,0.26935136318206787,228800,0.0,0.0
1977-05-25,0.26935157235417856,0.27010817789449926,0.26367703080177307,0.26367703080177307,468800,0.0,0.0
1977-05-26,0.2636768601429155,0.26556837276947876,0.2625419525669776,0.26405516266822815,267200,0.0,0.0
1977-05-27,0.2632986226527811,0.2632986226527811,0.2610288069402571,0.2629203200340271,241600,0.0,0.0
1977-05-31,0.2629204173625886,0.26367702288017875,0.260650600809818,0.26329872012138367,305600,0.0,0.0
1977-06-01,0.2632985576176029,0.26519007024416613,0.2617853475163523,0.26405516266822815,363200,0.0,0.0
1977-06-02,0.26405527973037635,0.2651901878094467,0.262163766265259,0.26254206895828247,305600,0.0,0.0
1977-06-03,0.26254199025286457,0.26443350315093994,0.2617853850936344,0.26443350315093994,489600,0.0,0.0
1977-06-06,0.26519015663904505,0.26859488047606556,0.26519015663904505,0.26670336723327637,403200,0.0,0.0
1977-06-07,0.266703454812141,0.2670817575849242,0.2651902437210083,0.2651902437210083,446400,0.0,0.0
1977-06-08,0.26519026734273543,0.2663251757621765,0.2632987533103336,0.2663251757621765,331200,0.0,0.0
1977-06-09,0.2659468650817871,0.2659468650817871,0.2644336539006674,0.2659468650817871,403200,0.0,0.0
1977-06-10,0.26594667529479143,0.26632497782010406,0.26405516266822815,0.26405516266822815,308800,0.0,0.0
1977-06-13,0.2640553572348186,0.2648119628429413,0.2632987516266959,0.2648119628429413,505600,0.0,0.0
1977-06-14,0.26632507708894104,0.27010810375213623,0.26632507708894104,0.27010810375213623,545600,0.0,0.0
1977-06-15,0.27010810375213623,0.2704864064184557,0.2678382877542191,0.27010810375213623,336000,0.0,0.0
1977-06-16,0.27010796813482646,0.27010796813482646,0.267081548323792,0.26935136318206787,312000,0.0,0.0
1977-06-17,0.2693515260454635,0.2704864341608236,0.2667034071096232,0.2685949206352234,435200,0.0,0.0
1977-06-20,0.2685949424930621,0.26935154796487354,0.26783833702125065,0.26821663975715637,294400,0.0,0.0
1977-06-21,0.2682164557529299,0.2708645730875851,0.2682164557529299,0.26935136318206787,366400,0.0,0.0
1977-06-22,0.26935153403194984,0.26935153403194984,0.26708171773392775,0.2689732313156128,316800,0.0,0.0
1977-06-23,0.26897308802405717,0.2719995081424713,0.2685947855092554,0.2719995081424713,236800,0.0,0.0
