Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-09-20,11.639106701539284,11.843039695105038,11.201397116223024,11.395381927490234,4901200,0.0,0
2012-09-21,11.60429274808381,11.639110448627022,11.340671524567624,11.47994327545166,630800,0.0,0
2012-09-24,11.564501509935978,11.619215584108217,11.385437957162278,11.455074310302734,291500,0.0,0
2012-09-25,11.440150803622393,11.514760293034225,11.385436735321854,11.484916687011719,252800,0.0,0
2012-09-26,11.51973464798718,11.629161838370617,11.385436994758996,11.594344139099121,87400,0.0,0
2012-09-27,11.589369636293565,11.688849586728896,11.48989063456935,11.63910961151123,200300,0.0,0
2012-09-28,11.634130062658489,11.98728286723364,11.634130062658489,11.937542915344238,90500,0.0,0
2012-10-01,12.05691931376177,12.151425135970308,11.74853329202344,11.88780403137207,253200,0.0,0
2012-10-02,11.88781195704316,11.952474228032088,11.763462457599799,11.823150634765625,77800,0.0,0
2012-10-03,11.932576792970458,11.932576792970458,11.484918824474528,11.663982391357422,157900,0.0,0
2012-10-04,11.833093099960113,11.922623899344913,11.639107329515713,11.857962608337402,63600,0.0,0
2012-10-05,11.867910557656998,12.54437084906059,11.803248319210864,12.096713066101074,173500,0.0,0
2012-10-08,12.116614683586754,12.181276001350811,11.78833210386792,11.843045234680176,109500,0.0,0
2012-10-09,11.912681594631458,12.022108804967294,11.70377441220026,11.843045234680176,75000,0.0,0
2012-10-10,11.937549449595384,12.032055315043815,11.857965862494977,11.987289428710938,105900,0.0,0
2012-10-11,12.10666124874062,12.126556665308797,12.022103593726307,12.096713066101074,81000,0.0,0
2012-10-12,12.181272379809528,12.653800683710935,12.176298287812445,12.405101776123047,498300,0.0,0
2012-10-15,12.798044314859203,12.932341939615064,12.534424105572828,12.57421588897705,209700,0.0,0
2012-10-16,12.718464055404977,13.101460663210762,12.390181519774647,12.564270973205566,272700,0.0,0
2012-10-17,12.633907221714178,12.66375083185012,12.41505186705767,12.439922332763672,176900,0.0,0
2012-10-18,12.390178289200382,12.71348664772448,12.34043832280184,12.539397239685059,282500,0.0,0
2012-10-19,12.609033707120865,12.703539549418789,12.44489248034603,12.48965835571289,337600,0.0,0
2012-10-22,12.534423956319253,12.688616996585699,12.444892207548111,12.484683990478516,263700,0.0,0
2012-10-23,12.360333854346482,12.609032720837515,12.340437489645975,12.38520336151123,131400,0.0,0
2012-10-24,12.385204845564768,12.559294262710882,12.186245918273926,12.186245918273926,242000,0.0,0
2012-10-25,12.240955843330648,12.41007111156853,12.096710076835116,12.111632347106934,109300,0.0,0
2012-10-26,12.176300736919622,12.330494773710223,12.042003072119252,12.13650894165039,159900,0.0,0
2012-10-31,12.554323391572785,12.783126928186798,12.11163954619754,12.226040840148926,188100,0.0,0
2012-11-01,12.400125332685718,12.559292451565282,12.141478290150994,12.240958213806152,153100,0.0,0
2012-11-02,12.330492698262521,12.424997603175518,11.887807983104127,11.977339744567871,183400,0.0,0
2012-11-05,12.061893682902769,12.186243102314139,11.81816893470178,11.892778396606445,181000,0.0,0
2012-11-06,11.892780577655493,12.076818169568211,11.838066519492882,11.897754669189453,118100,0.0,0
2012-11-07,12.002209255077247,12.151429173734186,11.763458523679432,12.046975135803223,80600,0.0,0
2012-11-08,12.116613797491375,12.25588460978633,11.957446612747852,12.10666561126709,95100,0.0,0
2012-11-09,12.042002378140609,12.35536357794918,11.987289255743045,12.315571784973145,80100,0.0,0
2012-11-12,12.420025081453076,12.91244888305664,12.39018147342864,12.91244888305664,159500,0.0,0
2012-11-13,12.783123817800288,12.927368686225877,12.489659040401214,12.58913803100586,118400,0.0,0
2012-11-14,12.653802644828396,12.653802644828396,12.151430659796688,12.26583194732666,114800,0.0,0
2012-11-15,12.250144678533662,12.439374134831503,11.846786528393,12.026056289672852,108900,0.0285,0
2012-11-16,12.026056080412019,12.48419159537099,11.846786322251571,12.180427551269531,74700,0.0,0
2012-11-19,12.299941745166315,12.494151041731346,12.0409953832071,12.155529022216797,128300,0.0,0
2012-11-20,12.200348120783026,12.28002378762792,11.996179105766878,12.006138801574707,84600,0.0,0
2012-11-21,12.08083130170647,12.170466639734846,12.001155656749827,12.115689277648926,36600,0.0,0
2012-11-23,12.100752356164985,12.165489425329177,11.981238862872033,12.110712051391602,27400,0.0,0
2012-11-26,12.045974734553434,12.09577225592736,11.926461253141241,12.065893173217773,23300,0.0,0
2012-11-27,12.085810886564676,12.170466376224255,12.026053679236732,12.050952911376953,34500,0.0,0
2012-11-28,12.1007540250419,12.324842449501874,12.016098503558013,12.225247383117676,37500,0.0,0
2012-11-29,12.32484196810343,12.399537790069546,12.110713248607357,12.195368766784668,32100,0.0,0
2012-11-30,12.140588606801108,12.588765335567063,12.140588606801108,12.434392929077148,107000,0.0,0
2012-12-03,12.593743313737283,12.698317235059077,12.459290315059077,12.573823928833008,84400,0.0,0
2012-12-04,12.524029224807665,12.573826748426553,12.339779622169173,12.374637603759766,205700,0.0,0
2012-12-05,12.558889628015375,12.648524997851199,12.439376118170594,12.56386947631836,68700,0.0,0
2012-12-06,12.538969240437094,12.573827223344283,12.304921155530876,12.324840545654297,50100,0.0,0
2012-12-07,12.314878745122684,12.533987249975441,12.314878745122684,12.439372062683105,42200,0.0,0
2012-12-10,12.524029224807665,12.53896876683596,12.374637603759766,12.374637603759766,34400,0.0,0
2012-12-11,12.449330300587576,12.474228581265342,12.389573097229006,12.389573097229004,44000,0.0,0
2012-12-12,12.389575912261169,12.59872474682403,12.140589249677225,12.190386772155762,60500,0.0,0
2012-12-13,12.170470476065598,12.389578093858356,12.110713248607357,12.195368766784668,47300,0.0,0
2012-12-14,12.289984223513159,12.449335566798755,12.21030855187036,12.24018669128418,43700,0.0,0
2012-12-17,12.349739558065412,12.543949823928001,12.30990172529006,12.399537086486816,49500,0.0,0
2012-12-18,12.42443752064946,12.668444388594459,12.319862605925064,12.404518127441406,43800,0.0,0
2012-12-19,12.479210860750218,12.608684035100014,12.359697380537032,12.499130249023438,35600,0.0,0
2012-12-20,12.369656818149117,12.713258660266785,12.369656818149117,12.434392929077148,40800,0.0,0
2012-12-21,12.464274158377297,12.628605337301732,12.33480096440519,12.399537086486816,96100,0.0,0
2012-12-24,12.583788391313812,12.593748087541286,12.329821836366683,12.533990859985352,18300,0.0,0
2012-12-26,12.47921347415526,12.5788085367612,12.374639513247041,12.414477348327637,32900,0.0,0
2012-12-27,12.404518127441404,12.553909777266034,12.334802150831104,12.404518127441406,79200,0.0,0
2012-12-28,12.414476869700929,12.499132384709503,12.304922115096378,12.384598731994629,150400,0.0,0
2012-12-31,12.444351467083086,12.568844780218942,12.384595208670694,12.529006958007812,39500,0.0,0
2013-01-02,12.658481903686091,12.947306392920428,12.658481903686091,12.942326545715332,82800,0.0,0
2013-01-03,12.922407978257748,13.445279582081886,12.777995260171643,13.375563621520996,43900,0.0,0
2013-01-04,13.181356670322634,13.370587110211742,12.937349797673175,13.325769424438477,60700,0.0,0
2013-01-07,13.335724594804994,13.430338832826493,13.081758111561129,13.350663185119629,36800,0.0,0
2013-01-08,13.395484929320032,13.679329629320515,13.350667245129541,13.55483627319336,73100,0.0,0
2013-01-09,13.679327796179745,14.142443170880975,13.534916016325239,14.092645645141602,123100,0.0,0
2013-01-10,14.077706610206494,14.386449550439384,13.898435903097864,14.261956214904785,74100,0.0,0
2013-01-11,14.26195503208012,14.436245877335386,14.082685289648118,14.296813011169434,93700,0.0,0
2013-01-14,14.3266921080817,14.416327454295894,13.968150723224925,14.336651802062988,79200,0.0,0
2013-01-15,14.17232370623495,14.401391983501243,14.157385110849711,14.281878471374512,31300,0.0,0
2013-01-16,14.346612477880953,14.565721025926836,14.311754494061821,14.496005058288574,98200,0.0,0
2013-01-17,14.565722208080185,14.998959491672332,14.207181695658647,14.301795959472656,90700,0.0,0
2013-01-18,14.251995853578412,14.645394255351333,14.251995853578412,14.426285743713379,38500,0.0,0
2013-01-22,14.421312093399633,14.625482102072608,14.411353345261913,14.436251640319824,30300,0.0,0
2013-01-23,14.406371829571766,14.505965948090136,14.356574295408098,14.38147258758545,13400,0.0,0
2013-01-24,14.446210864658864,14.510946999572552,14.36155533450463,14.406373023986816,17000,0.0,0
2013-01-25,14.471106765759247,14.510944599843162,14.316735277410181,14.416330337524414,38300,0.0,0
2013-01-28,14.466129310090366,14.466129310090366,14.34661578807422,14.406373023986816,16100,0.0,0
2013-01-29,14.471107959118259,14.496007201104574,14.371513840599887,14.38147258758545,26300,0.0,0
2013-01-30,14.356569276383823,14.500981979991206,14.316731452941895,14.316731452941895,36100,0.0,0
2013-01-31,14.266938925562501,14.500987051216727,14.266938925562501,14.441229820251465,60800,0.0,0
2013-02-01,14.436247500644168,14.500984568925531,13.704227008029175,13.933294296264648,359100,0.0,0
2013-02-04,13.943254705681017,14.00799082747007,13.893457177484672,13.90839672088623,24400,0.0,0
2013-02-05,13.928311433976319,14.177298058500941,13.928311433976319,14.147419929504395,30900,0.0,0
2013-02-06,14.147422826181684,14.396409501686195,14.097625301119022,14.346611976623535,21900,0.0,0
2013-02-07,14.22211981396251,14.416330082772474,14.162363538797035,14.271917343139648,22700,0.0,0
2013-02-08,14.192240531663789,14.540822257979046,14.192240531663789,14.505963325500488,19900,0.0,0
2013-02-11,14.505965949805615,14.505965949805615,14.361554145503762,14.441229820251465,33000,0.0,0
2013-02-12,14.585642329368763,14.585642329368763,14.1374654791797,14.157384872436523,45100,0.0,0
2013-02-13,14.281876052989467,14.585640105171738,13.943254017732276,14.092645645141602,81500,0.0,0
2013-02-14,13.995281297592973,14.541537267667753,13.964934011678492,14.035744667053223,71200,0.4375,0
2013-02-15,14.152073683477228,14.167247805525417,13.413617108805859,13.509716987609863,180900,0.0,0
2013-02-19,13.545124504801045,14.404971239923789,13.074737290457518,14.349334716796875,417900,0.0,0
2013-02-20,14.34933842236081,14.53142312691451,13.939645666488342,14.015514373779297,69400,0.0,0
2013-02-21,13.843541231245414,13.975046433066238,13.575470857361898,13.884004592895508,104800,0.0,0
2013-02-22,13.868836140364222,14.157137830574982,13.868836140364222,14.136906623840332,55100,0.0,0
2013-02-25,14.25323713323126,14.67810303944584,14.106556800615856,14.318989753723145,84500,0.0,0
2013-02-26,14.36451246741614,14.79443645477295,14.222891129032497,14.79443645477295,181100,0.0,0
2013-02-27,14.693274134426673,14.966402592019275,14.30887262071698,14.511189460754395,129200,0.0,0
2013-02-28,14.551654451670071,14.784318602480829,14.551654451670071,14.738797187805176,74900,0.0,0
2013-03-01,14.708446591731485,14.89053220948385,14.627519864891031,14.865242004394531,36300,0.0,0
2013-03-04,14.946172787402817,15.087795080169126,14.77926124740675,14.9866361618042,111100,0.0,0
2013-03-05,14.971461302454957,15.244588807526636,14.941114016274287,15.224357604980469,67300,0.0,0
2013-03-06,15.386209926788368,15.659337411313588,15.386209926788368,15.608758926391602,43100,0.0,0
2013-03-07,15.608761004792582,15.608761004792582,15.244589690636992,15.573355674743652,39600,0.0,0
2013-03-08,15.623936830226038,15.65934216631145,15.472199399939111,15.588531494140625,34300,0.0,0
2013-03-11,15.659341350189855,15.66945743560791,15.431735216621668,15.66945743560791,37100,0.0,0
2013-03-12,15.654281678807914,15.811077117919922,15.49748527497306,15.811077117919922,27800,0.0,0
2013-03-13,15.831309424772792,15.932468339803567,15.583471144142598,15.89200496673584,49800,0.0,0
2013-03-14,15.841418182867741,16.058909074292494,15.806012868398124,16.01338768005371,18100,0.0,0
2013-03-15,16.01339496628273,16.149959211136956,16.01339496628273,16.084205627441406,23400,0.0,0
