Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-10-25,2.4445458798718875,2.4884598777138973,2.4152698813105475,2.4738218784332275,15468800,0.0,0.0
1991-10-28,2.4738225233123963,2.488460526408919,2.415270510926304,2.429908514022827,2785800,0.0,0.0
1991-10-29,2.4152705669403076,2.4445465738123113,2.4006325635043058,2.4152705669403076,2518400,0.0,0.0
1991-10-30,2.4299078805912173,2.4738218784332275,2.4152698813105475,2.4738218784332275,2818600,0.0,0.0
1991-10-31,2.4591841108343577,2.649478119410826,2.4445461101746293,2.6055641174316406,5662000,0.0,0.0
1991-11-01,2.605564775413641,2.6641167928386666,2.5762887667011283,2.6202027797698975,3684600,0.0,0.0
1991-11-04,2.5909261167719126,2.6055641174316406,2.5762881161121842,2.6055641174316406,1641000,0.0,0.0
1991-11-05,2.5909267616271974,2.5909267616271974,2.5616507530212402,2.5616507530212402,751000,0.0,0.0
1991-11-06,2.5616507530212402,2.5616507530212402,2.532374744415283,2.5616507530212402,589000,0.0,0.0
1991-11-07,2.56165003646975,2.693392038345337,2.56165003646975,2.693392038345337,3738600,0.0,0.0
1991-11-08,2.737306203631406,2.737306203631406,2.576288191653088,2.6494781970977783,5527400,0.0,0.0
1991-11-11,2.6787541992756543,2.6933922003645923,2.6494781970977783,2.6494781970977783,1045200,0.0,0.0
1991-11-12,2.6933932304382324,2.7519452571868896,2.6933932304382324,2.7519452571868896,1833000,0.0,0.0
1991-11-13,2.722669982910156,2.869050089518229,2.722669982910156,2.854412078857422,4418000,0.0,0.0
1991-11-14,2.9715158939361572,3.0007919125956266,2.927601865946953,2.9715158939361572,5054800,0.0,0.0
1991-11-15,2.912963330745697,2.912963330745697,2.6933932304382324,2.7519452571868896,2959600,0.0,0.0
1991-11-18,2.7812220255533853,2.883688100179036,2.737307993570963,2.854412078857422,2685200,0.0,0.0
1991-11-19,2.76658296585083,2.795858976071474,2.7080309454095426,2.76658296585083,2549800,0.0,0.0
1991-11-20,2.7665822286863584,2.7665822286863584,2.7080302238464355,2.7080302238464355,1403600,0.0,0.0
1991-11-21,2.693392038345337,2.737306038970533,2.6787540381369386,2.693392038345337,1922800,0.0,0.0
1991-11-22,2.6787551038867825,2.6787551038867825,2.6348410857902778,2.6641170978546143,1252800,0.0,0.0
1991-11-25,2.6641161981867163,2.6641161981867163,2.6348401960088403,2.6494781970977783,891800,0.0,0.0
1991-11-26,2.678754221426474,2.7080302238464355,2.6641162202164934,2.7080302238464355,2306600,0.0,0.0
1991-11-27,2.722668038762134,2.722668038762134,2.6348400375117427,2.693392038345337,996800,0.0,0.0
1991-11-29,2.7373060120476618,2.8983240127563477,2.7373060120476618,2.8983240127563477,836000,0.0,0.0
1991-12-02,2.7665820121765137,2.8983240127563477,2.7665820121765137,2.8983240127563477,840200,0.0,0.0
1991-12-03,2.83977299774249,2.8544110028854925,2.8104969874564847,2.8251349925994873,553800,0.0,0.0
